,PolygonID,HabType,CumEggs,PolygonAreaLL,PolygonAream2,EggDensityperHA,lnEggDensity,log10EggDensity,ProbEggs
13727,13727,MWROW1-5,10,2499.997017,2499.997017,40.00004773,3.688880647,1.60206051,0.05
13728,13728,MWROW1-5,20,2500.001969,2500.001969,79.99993699,4.382025847,1.903089645,0.05
13729,13729,MWROW1-5,24,2500.024211,2500.024211,95.99907031,4.564338507,1.982267027,0.05
13730,13730,MWROW1-5,4,2500.000566,2500.000566,15.99999638,2.772588496,1.204119884,0.05
13731,13731,MWROW1-5,4,2500.00092,2500.00092,15.99999411,2.772588354,1.204119823,0.05
13732,13732,MWROW1-5,8,2499.998088,2499.998088,32.00002447,3.465736668,1.50515031,0.05
13733,13733,MWROW1-5,16,2500.000492,2500.000492,63.9999874,4.158882887,1.806179889,0.05
13734,13734,MWROW1-5,16,2500.003701,2500.003701,63.99990525,4.158881603,1.806179331,0.05
13735,13735,MWROW1-5,14,2499.998833,2499.998833,56.00002614,4.025352158,1.74818823,0.05
13736,13736,MWROW1-5,30,3811.741078,3811.741078,78.70419157,4.365696414,1.895997862,0.05
13737,13737,MWROW1-5,16,2454.204665,2454.204665,65.19423677,4.177371072,1.814209205,0.05
13738,13738,MWROW1-5,10,2339.244309,2339.244309,42.74884826,3.755342254,1.630924418,0.05
13739,13739,MWROW1-5,10,2691.904634,2691.904634,37.14841853,3.614921201,1.56994033,0.05
13740,13740,MWROW1-5,4,2478.585218,2478.585218,16.13823875,2.781191533,1.207856136,0.05
13741,13741,MWROW1-5,14,2484.338347,2484.338347,56.35303266,4.031636057,1.750917293,0.05
13742,13742,MWROW1-5,10,2499.995549,2499.995549,40.00007122,3.688881235,1.602060765,0.05
13743,13743,MWROW1-5,18,2563.507824,2563.507824,70.21628657,4.251580287,1.846437858,0.05
13744,13744,MWROW1-5,14,2500.001763,2500.001763,55.99996051,4.025350986,1.748187721,0.05
13745,13745,MWROW1-5,22,2499.996913,2499.996913,88.00010866,4.477338049,1.944483208,0.05
13746,13746,MWROW1-5,24,2500.001532,2500.001532,95.99994117,4.564347579,1.982270967,0.05
13747,13747,MWROW1-5,10,2483.736482,2483.736482,40.26192019,3.695406114,1.604894484,0.05
13748,13748,MWROW1-5,14,2499.999466,2499.999466,56.00001196,4.025351904,1.74818812,0.05
13749,13749,MWROW1-5,16,2489.899801,2489.899801,64.25961396,4.162931346,1.807938112,0.05
13750,13750,MWROW1-5,10,2500.000325,2500.000325,39.9999948,3.688879324,1.602059935,0.05
13751,13751,MWROW1-5,8,2499.998682,2499.998682,32.00001687,3.46573643,1.505150207,0.05
13752,13752,MWROW1-5,20,2486.270198,2486.270198,80.44177988,4.387533692,1.905481671,0.05
13753,13753,MWROW1-5,16,2500.000389,2500.000389,63.99999004,4.158882928,1.806179906,0.05
13754,13754,MWROW1-5,32,2500.000583,2500.000583,127.9999702,4.852030031,2.107209868,0.05
13755,13755,MWROW1-5,4,2499.989938,2499.989938,16.0000644,2.772592747,1.204121731,0.05
13756,13756,MWROW1-5,6,2466.934204,2466.934204,24.32168637,3.191368395,1.385993684,0.05
13757,13757,MWROW1-5,10,2499.999508,2499.999508,40.00000787,3.688879651,1.602060077,0.05
13758,13758,MWROW1-5,18,2500.001666,2500.001666,71.99995202,4.276665453,1.857332207,0.05
13759,13759,MWROW1-5,6,2499.998082,2499.998082,24.00001841,3.178054598,1.380211575,0.05
13760,13760,MWROW1-5,10,2500.001461,2500.001461,39.99997662,3.68887887,1.602059738,0.05
13761,13761,MWROW1-5,0,2500.001152,2500.001152,0,#NAME?,#NAME?,0.05
13762,13762,MWROW1-5,26,2500.00104,2500.00104,103.9999567,4.644390483,2.017033159,0.05
13763,13763,MWROW1-5,18,2462.614674,2462.614674,73.09304289,4.29173319,1.863876042,0.05
13764,13764,MWROW1-5,12,2500.000364,2500.000364,47.99999301,3.871200865,1.681241174,0.05
13765,13765,MWROW1-5,32,2479.476202,2479.476202,129.0595166,4.860273667,2.110790034,0.05
13766,13766,MWROW1-5,26,2500.000093,2500.000093,103.9999961,4.644390862,2.017033323,0.05
13767,13767,MWROW1-5,10,2495.054518,2495.054518,40.07928455,3.690859606,1.60291996,0.05
13768,13768,MWROW1-5,4,2499.998401,2499.998401,16.00001023,2.772589362,1.20412026,0.05
13769,13769,MWROW1-5,16,2500.000652,2500.000652,63.99998331,4.158882823,1.806179861,0.05
13770,13770,MWROW1-5,12,4116.188699,4116.188699,29.15318242,3.372564081,1.46468597,0.05
13771,13771,MWROW1-5,18,2500.515499,2500.515499,71.98515669,4.276459941,1.857242954,0.05
13772,13772,MWROW1-5,26,2499.999735,2499.999735,104.000011,4.644391005,2.017033385,0.05
13773,13773,MWROW1-5,16,2500.003023,2500.003023,63.99992261,4.158881874,1.806179449,0.05
13774,13774,MWROW1-5,26,2499.999628,2499.999628,104.0000155,4.644391048,2.017033404,0.05
13775,13775,MWROW1-5,22,2499.999938,2499.999938,88.00000218,4.477336839,1.944482683,0.05
13776,13776,MWROW1-5,12,2499.997904,2499.997904,48.00004024,3.871201849,1.681241601,0.05
13777,13777,MWROW1-5,8,2500.001198,2500.001198,31.99998467,3.465735424,1.50514977,0.05
13778,13778,MWROW1-5,6,2500.010987,2500.010987,23.99989453,3.178049436,1.380209333,0.05
13779,13779,MWROW1-5,16,2477.431293,2477.431293,64.58302212,4.167951561,1.810118364,0.05
13780,13780,MWROW1-5,8,2487.333448,2487.333448,32.16295751,3.470815402,1.507355977,0.05
13781,13781,MWROW1-5,10,2500.000049,2500.000049,39.99999922,3.688879435,1.602059983,0.05
13782,13782,MWROW1-5,14,2488.998676,2488.998676,56.24751887,4.029761931,1.75010337,0.05
13783,13783,MWROW1-5,6,2492.919672,2492.919672,24.0681642,3.18088998,1.381442966,0.05
13784,13784,MWROW1-5,12,2499.998828,2499.998828,48.0000225,3.87120148,1.681241441,0.05
13785,13785,MWROW1-5,6,2500.000025,2500.000025,23.99999976,3.17805382,1.380211237,0.05
13786,13786,MWROW1-5,4,2499.998186,2499.998186,16.00001161,2.772589448,1.204120298,0.05
13787,13787,MWROW1-5,2,2495.625266,2495.625266,8.014023689,2.081192968,0.903850622,0.05
13788,13788,MWROW1-5,10,2366.531859,2366.531859,42.25592807,3.743744653,1.625887645,0.05
13789,13789,MWROW1-5,4,2467.105098,2467.105098,16.21333442,2.785834016,1.209872341,0.05
13790,13790,MWROW1-5,10,2500.005706,2500.005706,39.9999087,3.688877172,1.602059,0.05
13791,13791,MWROW1-5,14,2500.00536,2500.00536,55.99987994,4.025349547,1.748187096,0.05
13792,13792,MWROW1-5,22,2499.999258,2499.999258,88.00002612,4.477337111,1.944482801,0.05
13793,13793,MWROW1-5,22,2499.997942,2499.997942,88.00007244,4.477337638,1.94448303,0.05
13794,13794,MWROW1-5,2,2500.003344,2500.003344,7.999989299,2.079440204,0.903089406,0.05
13795,13795,MWROW1-5,2,2499.990219,2499.990219,8.000031299,2.079445454,0.903091686,0.05
13796,13796,MWROW1-5,10,2490.537985,2490.537985,40.15196741,3.692671441,1.60370683,0.05
13797,13797,MWROW1-5,10,2485.084546,2485.084546,40.24007962,3.694863504,1.604658831,0.05
13798,13798,MWROW1-5,10,2499.998769,2499.998769,40.0000197,3.688879947,1.602060205,0.05
13799,13799,MWROW1-5,12,2465.592339,2465.592339,48.66984623,3.885059664,1.687259974,0.05
13800,13800,MWROW1-5,2,2499.999149,2499.999149,8.000002723,2.079441882,0.903090135,0.05
13801,13801,MWROW1-5,0,2499.999957,2499.999957,0,#NAME?,#NAME?,0.05
13802,13802,MWROW1-5,10,2499.999546,2499.999546,40.00000726,3.688879636,1.60206007,0.05
13803,13803,MWROW1-5,6,2489.571477,2489.571477,24.10053319,3.182233964,1.382026651,0.05
13804,13804,MWROW1-5,0,2499.998752,2499.998752,0,#NAME?,#NAME?,0.05
13805,13805,MWROW1-5,0,2499.999681,2499.999681,0,#NAME?,#NAME?,0.05
13806,13806,MWROW1-5,0,2500.000009,2500.000009,0,#NAME?,#NAME?,0.05
13807,13807,MWROW1-5,4,2499.999373,2499.999373,16.00000401,2.772588973,1.204120092,0.05
13808,13808,MWROW1-5,4,2478.962732,2478.962732,16.1357811,2.781039235,1.207789994,0.05
13809,13809,MWROW1-5,2,2499.999856,2499.999856,8.000000461,2.079441599,0.903090012,0.05
13810,13810,MWROW1-5,2,2499.998664,2499.998664,8.000004275,2.079442076,0.903090219,0.05
13811,13811,MWROW1-5,2,2498.445012,2498.445012,8.004979059,2.08006373,0.9033602,0.05
13812,13812,MWROW1-5,2,2490.021884,2490.021884,8.032057922,2.083440774,0.904826832,0.05
13813,13813,MWROW1-5,0,2485.357498,2485.357498,0,#NAME?,#NAME?,0.05
13814,13814,MWROW1-5,2,2462.747416,2462.747416,8.121011465,2.094454711,0.909610124,0.05
13815,13815,MWROW1-5,0,2500.002258,2500.002258,0,#NAME?,#NAME?,0.05
13816,13816,MWROW1-5,0,2500.000437,2500.000437,0,#NAME?,#NAME?,0.05
13817,13817,MWROW1-5,4,2500.000834,2500.000834,15.99999466,2.772588389,1.204119838,0.05
13818,13818,MWROW1-5,2,2500.001544,2500.001544,7.999995059,2.079440924,0.903089719,0.05
13819,13819,MWROW1-5,0,2499.998558,2499.998558,0,#NAME?,#NAME?,0.05
13820,13820,MWROW1-5,6,2500.00056,2500.00056,23.99999462,3.178053606,1.380211144,0.05
13821,13821,MWROW1-5,10,2478.194287,2478.194287,40.35196131,3.697640001,1.605864649,0.05
13822,13822,MWROW1-5,2,2500.001575,2500.001575,7.99999496,2.079440912,0.903089713,0.05
13823,13823,MWROW1-5,0,2465.209895,2465.209895,0,#NAME?,#NAME?,0.05
13824,13824,MWROW1-5,0,2499.999579,2499.999579,0,#NAME?,#NAME?,0.05
13825,13825,MWROW1-5,0,2499.999235,2499.999235,0,#NAME?,#NAME?,0.05
13826,13826,MWROW1-5,0,2499.998996,2499.998996,0,#NAME?,#NAME?,0.05
13827,13827,MWROW1-5,0,2499.999744,2499.999744,0,#NAME?,#NAME?,0.05
13828,13828,MWROW1-5,4,2463.818782,2463.818782,16.23496025,2.787166957,1.21045123,0.05
13829,13829,MWROW1-5,2,2478.536053,2478.536053,8.069279434,2.088064189,0.906834755,0.05
13830,13830,MWROW1-5,0,2499.998539,2499.998539,0,#NAME?,#NAME?,0.05
13831,13831,MWROW1-5,0,2484.008278,2484.008278,0,#NAME?,#NAME?,0.05
13832,13832,MWROW1-5,0,2499.993361,2499.993361,0,#NAME?,#NAME?,0.05
13833,13833,MWROW1-5,0,2489.861924,2489.861924,0,#NAME?,#NAME?,0.05
13834,13834,MWROW1-5,0,2500.001009,2500.001009,0,#NAME?,#NAME?,0.05
13835,13835,MWROW1-5,0,2500.002643,2500.002643,0,#NAME?,#NAME?,0.05
13836,13836,MWROW1-5,4,2499.966522,2499.966522,16.00021426,2.772602114,1.204125798,0.05
13837,13837,MWROW1-5,6,2482.896755,2482.896755,24.16532217,3.184918637,1.383192589,0.05
13838,13838,MWROW1-5,8,2454.461825,2454.461825,32.5937031,3.484119113,1.513133705,0.05
13839,13839,MWROW1-5,8,2483.598308,2483.598308,32.21132811,3.472318195,1.508008632,0.05
13840,13840,MWROW1-5,12,2499.998463,2499.998463,48.00002951,3.871201626,1.681241504,0.05
13841,13841,MWROW1-5,6,2499.998781,2499.998781,24.0000117,3.178054318,1.380211453,0.05
13842,13842,MWROW1-5,16,2500.001554,2500.001554,63.99996022,4.158882462,1.806179704,0.05
13843,13843,MWROW1-5,12,2489.442857,2489.442857,48.20355674,3.87543281,1.683079084,0.05
13844,13844,MWROW1-5,20,2500.004375,2500.004375,79.99986,4.382024885,1.903089227,0.05
13845,13845,MWROW1-5,8,2499.996012,2499.996012,32.00005105,3.465737498,1.505150671,0.05
13846,13846,MWROW1-5,12,2499.996251,2499.996251,48.00007198,3.871202511,1.681241889,0.05
13847,13847,MWROW1-5,26,4535.441947,4535.441947,57.3262767,4.0487591,1.758353736,0.05
13848,13848,MWROW1-5,8,2499.997467,2499.997467,32.00003242,3.465736916,1.505150418,0.05
13849,13849,MWROW1-5,28,2479.916543,2479.916543,112.9070254,4.726564696,2.052720966,0.05
13850,13850,MWROW1-5,32,2500.002162,2500.002162,127.9998893,4.852029399,2.107209594,0.05
13851,13851,MWROW1-5,20,4105.188616,4105.188616,48.71883334,3.886065677,1.68769688,0.05
13852,13852,MWROW1-5,6,2499.99744,2499.99744,24.00002458,3.178054854,1.380211686,0.05
13853,13853,MWROW1-5,14,2499.99908,2499.99908,56.00002061,4.025352059,1.748188187,0.05
13854,13854,MWROW1-5,32,2480.982176,2480.982176,128.9811765,4.859666475,2.110526334,0.05
13855,13855,MWROW1-5,10,2473.480438,2473.480438,40.42886229,3.699543943,1.60669152,0.05
13856,13856,MWROW1-5,14,2454.915966,2454.915966,57.02842865,4.043549892,1.756091405,0.05
13857,13857,MWROW1-5,10,2500.0017,2500.0017,39.9999728,3.688878774,1.602059696,0.05
13858,13858,MWROW1-5,4,2475.356226,2475.356226,16.15929036,2.782495139,1.208422285,0.05
13859,13859,MWROW1-5,18,2500.000338,2500.000338,71.99999027,4.276665984,1.857332438,0.05
13860,13860,MWROW1-5,22,2499.999291,2499.999291,88.00002496,4.477337098,1.944482795,0.05
13861,13861,MWROW1-5,20,2490.266422,2490.266422,80.31269194,4.385927665,1.904784183,0.05
13862,13862,MWROW1-5,10,2500.00079,2500.00079,39.99998736,3.688879138,1.602059854,0.05
13863,13863,MWROW1-5,12,3204.57763,3204.57763,37.44643253,3.622911446,1.573410449,0.05
13864,13864,MWROW1-5,18,2498.940279,2498.940279,72.03053291,4.277090097,1.857516628,0.05
13865,13865,MWROW1-5,14,2481.701379,2481.701379,56.41291139,4.032698058,1.751378514,0.05
13866,13866,MWROW1-5,20,2481.706524,2481.706524,80.58970634,4.389370928,1.906279573,0.05
13867,13867,MWROW1-5,14,2499.998237,2499.998237,56.00003949,4.025352396,1.748188333,0.05
13868,13868,MWROW1-5,28,2452.737092,2452.737092,114.158179,4.737585022,2.057507033,0.05
13869,13869,MWROW1-5,16,2499.99687,2499.99687,64.00008013,4.158884335,1.806180518,0.05
13870,13870,MWROW1-5,22,2499.998399,2499.998399,88.00005636,4.477337455,1.94448295,0.05
13871,13871,MWROW1-5,18,2499.996288,2499.996288,72.00010691,4.276667604,1.857333141,0.05
13872,13872,MWROW1-5,20,2489.406292,2489.406292,80.34044127,4.386273121,1.904934213,0.05
13873,13873,MWROW1-5,8,2484.595888,2484.595888,32.19839507,3.471916609,1.507834225,0.05
13874,13874,MWROW1-5,28,2496.453669,2496.453669,112.1591013,4.719918411,2.049834521,0.05
13875,13875,MWROW1-5,10,2491.983374,2491.983374,40.12867864,3.692091257,1.60345486,0.05
13876,13876,MWROW1-5,10,2499.996812,2499.996812,40.00005101,3.688880729,1.602060545,0.05
13877,13877,MWROW1-5,28,2499.995654,2499.995654,112.0001947,4.71850061,2.049218778,0.05
13878,13878,MWROW1-5,8,2462.685619,2462.685619,32.48486099,3.480774165,1.511681013,0.05
13879,13879,MWROW1-5,20,2499.99861,2499.99861,80.00004448,4.382027191,1.903090228,0.05
13880,13880,MWROW1-5,20,2500.001341,2500.001341,79.99995709,4.382026098,1.903089754,0.05
13881,13881,MWROW1-5,16,2500.001331,2500.001331,63.99996593,4.158882551,1.806179743,0.05
13882,13882,MWROW1-5,18,2499.99745,2499.99745,72.00007344,4.276667139,1.857332939,0.05
13883,13883,MWROW1-5,12,2500.001207,2500.001207,47.99997683,3.871200528,1.681241028,0.05
13884,13884,MWROW1-5,4,2499.995857,2499.995857,16.00002652,2.772590379,1.204120702,0.05
13885,13885,MWROW1-5,6,2500.000013,2500.000013,23.99999988,3.178053825,1.380211239,0.05
13886,13886,MWROW1-5,4,2471.293053,2471.293053,16.18585863,2.784137937,1.209135743,0.05
13887,13887,MWROW1-5,0,2499.99852,2499.99852,0,#NAME?,#NAME?,0.05
13888,13888,MWROW1-5,10,2500.000709,2500.000709,39.99998866,3.688879171,1.602059868,0.05
13889,13889,MWROW1-5,12,2499.999281,2499.999281,48.0000138,3.871201299,1.681241362,0.05
13890,13890,MWROW1-5,18,2499.999141,2499.999141,72.00002474,4.276666463,1.857332646,0.05
13891,13891,MWROW1-5,0,2500.00239,2500.00239,0,#NAME?,#NAME?,0.05
13892,13892,MWROW1-5,2,2500.002,2500.002,7.9999936,2.079440742,0.90308964,0.05
13893,13893,MWROW1-5,6,2500.000419,2500.000419,23.99999598,3.178053663,1.380211169,0.05
13894,13894,MWROW1-5,2,2470.260884,2470.260884,8.096310851,2.091408507,0.908287174,0.05
13895,13895,MWROW1-5,2,2500.003733,2500.003733,7.999988054,2.079440048,0.903089339,0.05
13896,13896,MWROW1-5,4,2500.001268,2500.001268,15.99999188,2.772588215,1.204119762,0.05
13897,13897,MWROW1-5,4,2499.99975,2499.99975,16.0000016,2.772588822,1.204120026,0.05
13898,13898,MWROW1-5,4,2458.805544,2458.805544,16.26806158,2.789203773,1.211335808,0.05
13899,13899,MWROW1-5,0,2479.957789,2479.957789,0,#NAME?,#NAME?,0.05
13900,13900,MWROW1-5,10,2499.998752,2499.998752,40.00001997,3.688879953,1.602060208,0.05
13901,13901,MWROW1-5,4,2499.99514,2499.99514,16.0000311,2.772590666,1.204120827,0.05
13902,13902,MWROW1-5,10,2500.000161,2500.000161,39.99999742,3.68887939,1.602059963,0.05
13903,13903,MWROW1-5,10,2500.000036,2500.000036,39.99999942,3.68887944,1.602059985,0.05
13904,13904,MWROW1-5,18,2500.001596,2500.001596,71.99995404,4.276665481,1.857332219,0.05
13905,13905,MWROW1-5,14,2499.996089,2499.996089,56.00008761,4.025353255,1.748188706,0.05
13906,13906,MWROW1-5,16,2500.001212,2500.001212,63.99996897,4.158882599,1.806179763,0.05
13907,13907,MWROW1-5,16,2499.999561,2499.999561,64.00001124,4.158883259,1.80618005,0.05
13908,13908,MWROW1-5,10,2461.571694,2461.571694,40.62445154,3.70437014,1.608787511,0.05
13909,13909,MWROW1-5,16,2500.000735,2500.000735,63.99998118,4.158882789,1.806179846,0.05
13910,13910,MWROW1-5,14,2486.738755,2486.738755,56.298636,4.030670308,1.750497873,0.05
13911,13911,MWROW1-5,2,2499.997937,2499.997937,8.000006602,2.079442367,0.903090345,0.05
13912,13912,MWROW1-5,2,2499.998608,2499.998608,8.000004454,2.079442098,0.903090229,0.05
13913,13913,MWROW1-5,0,2500.000301,2500.000301,0,#NAME?,#NAME?,0.05
13914,13914,MWROW1-5,4,2489.954547,2489.954547,16.06455027,2.776614998,1.205868572,0.05
13915,13915,MWROW1-5,10,2499.997343,2499.997343,40.00004251,3.688880517,1.602060453,0.05
13916,13916,MWROW1-5,8,2479.616131,2479.616131,32.26305838,3.473922872,1.508705534,0.05
13917,13917,MWROW1-5,10,2500.000819,2500.000819,39.9999869,3.688879127,1.602059849,0.05
13918,13918,MWROW1-5,30,2265.551953,2265.551953,132.4180625,4.885964058,2.121947229,0.05
13919,13919,MWROW1-5,20,2476.376282,2476.376282,80.76317055,4.391521052,1.90721336,0.05
13920,13920,MWROW1-5,8,2500.000313,2500.000313,31.99999599,3.465735778,1.505149924,0.05
13921,13921,MWROW1-5,10,2499.998937,2499.998937,40.00001701,3.688879879,1.602060176,0.05
13922,13922,MWROW1-5,16,2499.997105,2499.997105,64.00007411,4.158884241,1.806180477,0.05
13923,13923,MWROW1-5,18,2499.996236,2499.996236,72.0001084,4.276667625,1.85733315,0.05
13924,13924,MWROW1-5,12,2453.374711,2453.374711,48.91221853,3.890027233,1.689417362,0.05
13925,13925,MWROW1-5,34,2500.003341,2500.003341,135.9998182,4.912653549,2.133538328,0.05
13926,13926,MWROW1-5,12,2500.000253,2500.000253,47.99999514,3.87120091,1.681241193,0.05
13927,13927,MWROW1-5,22,2499.99676,2499.99676,88.00011405,4.47733811,1.944483235,0.05
13928,13928,MWROW1-5,16,2500.000417,2500.000417,63.99998932,4.158882917,1.806179902,0.05
13929,13929,MWROW1-5,10,2467.341288,2467.341288,40.52945593,3.702029017,1.607770774,0.05
13930,13930,MWROW1-5,0,2500.001692,2500.001692,0,#NAME?,#NAME?,0.05
13931,13931,MWROW1-5,18,2499.997923,2499.997923,72.00005982,4.27666695,1.857332857,0.05
13932,13932,MWROW1-5,12,2465.571384,2465.571384,48.67025988,3.885068163,1.687263665,0.05
13933,13933,MWROW1-5,8,2500.003939,2500.003939,31.99994958,3.465734327,1.505149294,0.05
13934,13934,MWROW1-5,20,2500.003872,2500.003872,79.9998761,4.382025086,1.903089314,0.05
13935,13935,MWROW1-5,32,2500.002964,2500.002964,127.9998482,4.852029078,2.107209455,0.05
13936,13936,MWROW1-5,36,2500.001988,2500.001988,143.9998855,4.969812504,2.158362147,0.05
13937,13937,MWROW1-5,10,2490.516019,2490.516019,40.15232154,3.69268026,1.603710661,0.05
13938,13938,MWROW1-5,10,2482.778404,2482.778404,40.27745684,3.695791929,1.605062041,0.05
13939,13939,MWROW1-5,10,2479.479828,2479.479828,40.33103995,3.697121395,1.605639421,0.05
13940,13940,MWROW1-5,32,2500.001613,2500.001613,127.9999174,4.852029619,2.107209689,0.05
13941,13941,MWROW1-5,40,2500.001029,2500.001029,159.9999341,5.075173404,2.204119804,0.05
13942,13942,MWROW1-5,28,2500.000425,2500.000425,111.999981,4.718498701,2.049217949,0.05
13943,13943,MWROW1-5,14,2499.999706,2499.999706,56.00000659,4.025351808,1.748188078,0.05
13944,13944,MWROW1-5,18,2499.986007,2499.986007,72.000403,4.276671716,1.857334927,0.05
13945,13945,MWROW1-5,12,2499.997621,2499.997621,48.00004568,3.871201963,1.681241651,0.05
13946,13946,MWROW1-5,20,2499.998591,2499.998591,80.00004509,4.382027198,1.903090232,0.05
13947,13947,MWROW1-5,14,2500.006491,2500.006491,55.9998546,4.025349094,1.748186899,0.05
13948,13948,MWROW1-5,28,2500.000162,2500.000162,111.9999927,4.718498806,2.049217995,0.05
13949,13949,MWROW1-5,20,2500.002193,2500.002193,79.99992982,4.382025757,1.903089606,0.05
13950,13950,MWROW1-5,14,2491.723406,2491.723406,56.18601152,4.028667821,1.749628204,0.05
13951,13951,MWROW1-5,8,2500.000633,2500.000633,31.9999919,3.46573565,1.505149868,0.05
13952,13952,MWROW1-5,14,3130.134364,3130.134364,44.72651449,3.800566491,1.650565055,0.05
13953,13953,MWROW1-5,2,2499.99798,2499.99798,8.000006464,2.07944235,0.903090338,0.05
13954,13954,MWROW1-5,16,2500.00276,2500.00276,63.99992934,4.158881979,1.806179495,0.05
13955,13955,MWROW1-5,2,2500.001764,2500.001764,7.999994355,2.079440836,0.903089681,0.05
13956,13956,MWROW1-5,6,2500.000444,2500.000444,23.99999574,3.178053653,1.380211165,0.05
13957,13957,MWROW1-5,28,2499.998851,2499.998851,112.0000515,4.718499331,2.049218222,0.05
13958,13958,MWROW1-5,12,2500.00048,2500.00048,47.99999078,3.871200819,1.681241154,0.05
13959,13959,MWROW1-5,10,2500.00048,2500.00048,39.99999232,3.688879262,1.602059908,0.05
13960,13960,MWROW1-5,12,2500.001724,2500.001724,47.9999669,3.871200321,1.681240938,0.05
13961,13961,MWROW1-5,24,2499.998081,2499.998081,96.00007369,4.564348959,1.982271566,0.05
