FID,PolygonID,HabType,CumEggs,PolygonAreaLL,PolygonAream2,EggDensityperHA,lnEggDensity,log10EggDensity
20926,20927,MWROW5-20,16,2500.000156,2500.000156,63.99999601,4.158883021,1.806179947
20927,20928,MWROW5-20,8,2490.270465,2490.270465,32.12502462,3.46963531,1.506843469
20928,20929,MWROW5-20,12,2493.640801,2493.640801,48.12240799,3.873747931,1.682347351
20929,20930,MWROW5-20,12,2500.00213,2500.00213,47.9999591,3.871200159,1.681240867
20930,20931,MWROW5-20,16,2499.998523,2499.998523,64.00003781,4.158883674,1.806180231
20931,20932,MWROW5-20,10,2499.961203,2499.961203,40.00062076,3.688894973,1.602066731
20932,20933,MWROW5-20,16,2479.620331,2479.620331,64.52600747,4.167068359,1.809734794
20933,20934,MWROW5-20,16,2468.750313,2468.750313,64.81011837,4.171461739,1.811642815
20934,20935,MWROW5-20,18,2499.99972,2499.99972,72.00000806,4.276666231,1.857332545
20935,20936,MWROW5-20,18,2476.213482,2476.213482,72.69163233,4.286226279,1.861484421
20936,20937,MWROW5-20,12,2499.996786,2499.996786,48.00006171,3.871202297,1.681241796
20937,20938,MWROW5-20,6,2470.412809,2470.412809,24.28743884,3.189959296,1.38538172
20938,20939,MWROW5-20,2,2500.001361,2500.001361,7.999995645,2.079440997,0.903089751
20939,20940,MWROW5-20,12,2481.957889,2481.957889,48.34892668,3.878444023,1.684386837
20940,20941,MWROW5-20,12,2499.995249,2499.995249,48.00009122,3.871202911,1.681242063
20941,20942,MWROW5-20,8,2500.001499,2500.001499,31.99998081,3.465735303,1.505149718
20942,20943,MWROW5-20,56,2500.003249,2500.003249,223.9997089,5.411644752,2.350247454
20943,20944,MWROW5-20,42,2457.17226,2457.17226,170.9281872,5.14124351,2.232813687
20944,20945,MWROW5-20,32,2500.00629,2500.00629,127.999678,4.852027748,2.107208877
20945,20946,MWROW5-20,16,2499.996286,2499.996286,64.00009508,4.158884569,1.806180619
20946,20947,MWROW5-20,28,2500.001141,2500.001141,111.9999489,4.718498415,2.049217824
20947,20948,MWROW5-20,32,2472.537266,2472.537266,129.4217096,4.863076139,2.112007132
20948,20949,MWROW5-20,30,2500.002808,2500.002808,119.9998652,4.78749062,2.079180758
20949,20950,MWROW5-20,46,2500.002855,2500.002855,183.9997899,5.214934616,2.264817327
20950,20951,MWROW5-20,20,2469.582552,2469.582552,80.98534703,4.394268237,1.908406448
20951,20952,MWROW5-20,10,2501.324495,2501.324495,39.9788193,3.688349796,1.601829964
20952,20953,MWROW5-20,14,2475.305453,2475.305453,56.55867636,4.035278619,1.752499237
20953,20954,MWROW5-20,28,2500.000069,2500.000069,111.9999969,4.718498844,2.049218011
20954,20955,MWROW5-20,24,2500.002714,2500.002714,95.99989578,4.564347106,1.982270762
20955,20956,MWROW5-20,16,2500.000765,2500.000765,63.99998042,4.158882777,1.806179841
20956,20957,MWROW5-20,18,2499.995661,2499.995661,72.00012496,4.276667855,1.85733325
20957,20958,MWROW5-20,6,2454.86296,2454.86296,24.44128286,3.196273623,1.388123997
20958,20959,MWROW5-20,20,2500.002814,2500.002814,79.99990995,4.382025509,1.903089498
20959,20960,MWROW5-20,22,2500.000289,2500.000289,87.99998983,4.477336699,1.944482622
20960,20961,MWROW5-20,10,2499.998189,2499.998189,40.00002898,3.688880179,1.602060306
20961,20962,MWROW5-20,16,2499.998054,2499.998054,64.00004982,4.158883862,1.806180312
20962,20963,MWROW5-20,22,2500.269119,2500.269119,87.99052803,4.477229173,1.944435924
20963,20964,MWROW5-20,22,2499.99959,2499.99959,88.00001443,4.477336978,1.944482743
20964,20965,MWROW5-20,40,2482.183605,2482.183605,161.1484337,5.082325888,2.207226089
20965,20966,MWROW5-20,16,2500.00058,2500.00058,63.99998515,4.158882851,1.806179873
20966,20967,MWROW5-20,14,2500.001807,2500.001807,55.99995952,4.025350968,1.748187713
20967,20968,MWROW5-20,18,2499.999567,2499.999567,72.00001247,4.276666292,1.857332572
20968,20969,MWROW5-20,18,2500.001278,2500.001278,71.99996319,4.276665608,1.857332274
20969,20970,MWROW5-20,16,2499.999353,2499.999353,64.00001656,4.158883342,1.806180086
20970,20971,MWROW5-20,8,2500.000668,2500.000668,31.99999145,3.465735636,1.505149862
20971,20972,MWROW5-20,14,2499.998781,2499.998781,56.00002731,4.025352178,1.748188239
20972,20973,MWROW5-20,38,2499.99761,2499.99761,152.0001453,5.023881477,2.181844003
20973,20974,MWROW5-20,54,2500.002167,2500.002167,215.9998128,5.375277541,2.334453375
20974,20975,MWROW5-20,36,2499.99705,2499.99705,144.0001699,4.96981448,2.158363005
20975,20976,MWROW5-20,28,2499.999569,2499.999569,112.0000193,4.718499044,2.049218098
20976,20977,MWROW5-20,32,2471.815198,2471.815198,129.4595163,4.863368217,2.11213398
20977,20978,MWROW5-20,32,2499.994903,2499.994903,128.000261,4.852032303,2.107210855
20978,20979,MWROW5-20,26,2499.966569,2499.966569,104.0013907,4.644404272,2.017039147
20979,20980,MWROW5-20,20,2500.003525,2500.003525,79.9998872,4.382025225,1.903089375
20980,20981,MWROW5-20,48,2484.761939,2484.761939,193.17746,5.263609248,2.285956451
20981,20982,MWROW5-20,30,2456.469796,2456.469796,122.1264762,4.805057198,2.086809826
20982,20983,MWROW5-20,14,2500.001579,2500.001579,55.99996463,4.025351059,1.748187753
20983,20984,MWROW5-20,38,2500.000997,2500.000997,151.9999394,5.023880122,2.181843415
20984,20985,MWROW5-20,34,2500.001164,2500.001164,135.9999367,4.91265442,2.133538706
20985,20986,MWROW5-20,18,2471.54181,2471.54181,72.82903298,4.28811468,1.862304543
20986,20987,MWROW5-20,32,2453.399622,2453.399622,130.4312584,4.870846332,2.115381684
20987,20988,MWROW5-20,20,2484.225437,2484.225437,80.50799135,4.388356451,1.905838991
20988,20989,MWROW5-20,48,2499.996604,2499.996604,192.0002608,5.25749673,2.283301819
20989,20990,MWROW5-20,24,2499.994374,2499.994374,96.00021604,4.564350442,1.98227221
20990,20991,MWROW5-20,36,2468.453085,2468.453085,145.8403249,4.982512358,2.163877623
20991,20992,MWROW5-20,44,2499.999854,2499.999854,176.0000103,5.170484053,2.245512693
20992,20993,MWROW5-20,30,2500.00068,2500.00068,119.9999674,4.787491471,2.079181128
20993,20994,MWROW5-20,24,2500.002347,2500.002347,95.99990988,4.564347253,1.982270825
20994,20995,MWROW5-20,14,2500.000228,2500.000228,55.99999489,4.0253516,1.748187987
20995,20996,MWROW5-20,18,2466.331446,2466.331446,72.98289137,4.290225049,1.863221065
20996,20997,MWROW5-20,18,2500.000458,2500.000458,71.99998681,4.276665936,1.857332417
20997,20998,MWROW5-20,30,4711.481365,4711.481365,63.67424102,4.153780101,1.803963777
20998,20999,MWROW5-20,24,2500.00053,2500.00053,95.99997965,4.564347979,1.982271141
20999,21000,MWROW5-20,32,2500.00015,2500.00015,127.9999923,4.852030204,2.107209944
21000,21001,MWROW5-20,30,2500.00051,2500.00051,119.9999755,4.787491539,2.079181157
21001,21002,MWROW5-20,20,2499.998442,2499.998442,80.00004986,4.382027258,1.903090258
21002,21003,MWROW5-20,20,2450.715113,2450.715113,81.60883284,4.401937502,1.911737167
21003,21004,MWROW5-20,26,2499.99989,2499.99989,104.0000046,4.644390943,2.017033358
21004,21005,MWROW5-20,30,2500.00314,2500.00314,119.9998493,4.787490487,2.079180701
21005,21006,MWROW5-20,82,3609.505543,3609.505543,227.1779307,5.425733546,2.356366139
21006,21007,MWROW5-20,92,3825.059284,3825.059284,240.519148,5.482799704,2.381149657
21007,21008,MWROW5-20,36,2500.004283,2500.004283,143.9997533,4.969811586,2.158361748
21008,21009,MWROW5-20,22,2474.685777,2474.685777,88.90017555,4.487514117,1.948902619
21009,21010,MWROW5-20,44,2499.999303,2499.999303,176.0000491,5.170484274,2.245512789
21010,21011,MWROW5-20,56,2500.001748,2500.001748,223.9998434,5.411645353,2.350247715
21011,21012,MWROW5-20,54,2499.999279,2499.999279,216.0000623,5.375278696,2.334453876
21012,21013,MWROW5-20,28,2500.000557,2500.000557,111.999975,4.718498648,2.049217926
21013,21014,MWROW5-20,18,2500.001904,2500.001904,71.99994516,4.276665357,1.857332166
21014,21015,MWROW5-20,26,2498.947831,2498.947831,104.0437887,4.644811855,2.017216158
21015,21016,MWROW5-20,22,2499.998116,2499.998116,88.00006632,4.477337568,1.944482999
21016,21017,MWROW5-20,14,2500.005698,2500.005698,55.99987237,4.025349412,1.748187037
21017,21018,MWROW5-20,36,2499.998518,2499.998518,144.0000854,4.969813892,2.15836275
21018,21019,MWROW5-20,22,2463.266326,2463.266326,89.31230768,4.492139302,1.950911311
21019,21020,MWROW5-20,14,2500.003937,2500.003937,55.99991181,4.025350116,1.748187343
21020,21021,MWROW5-20,46,2496.631165,2496.631165,184.2482808,5.2162842,2.265403444
21021,21022,MWROW5-20,62,2449.178627,2449.178627,253.1460928,5.533966764,2.403371229
21022,21023,MWROW5-20,22,2500.003517,2500.003517,87.9998762,4.477335408,1.944482061
21023,21024,MWROW5-20,30,2500.001201,2500.001201,119.9999424,4.787491262,2.079181037
21024,21025,MWROW5-20,22,2500.000848,2500.000848,87.99997015,4.477336475,1.944482525
21025,21026,MWROW5-20,26,2462.763808,2462.763808,105.5724464,4.659397413,2.023550585
21026,21027,MWROW5-20,16,2453.551676,2453.551676,65.21158758,4.177637177,1.814324773
21027,21028,MWROW5-20,10,2500.00108,2500.00108,39.99998272,3.688879022,1.602059804
21028,21029,MWROW5-20,36,2500.002226,2500.002226,143.9998718,4.969812409,2.158362105
21029,21030,MWROW5-20,44,2492.316989,2492.316989,176.5425513,5.173561931,2.246849399
21030,21031,MWROW5-20,36,2500.00178,2500.00178,143.9998975,4.969812588,2.158362183
21031,21032,MWROW5-20,30,2499.974205,2499.974205,120.0012382,4.787502061,2.079185727
21032,21033,MWROW5-20,80,4533.583566,4533.583566,176.4608479,5.173099027,2.246648362
21033,21034,MWROW5-20,28,2499.996716,2499.996716,112.0001471,4.718500185,2.049218593
21034,21035,MWROW5-20,18,2499.999163,2499.999163,72.00002411,4.276666454,1.857332642
21035,21036,MWROW5-20,24,2499.998748,2499.998748,96.00004808,4.564348692,1.982271451
21036,21037,MWROW5-20,12,2485.666362,2485.666362,48.27679283,3.876950965,1.683738411
21037,21038,MWROW5-20,38,2499.99813,2499.99813,152.0001137,5.023881269,2.181843913
21038,21039,MWROW5-20,28,2499.998502,2499.998502,112.0000671,4.71849947,2.049218283
21039,21040,MWROW5-20,32,2499.99548,2499.99548,128.0002314,4.852032072,2.107210755
21040,21041,MWROW5-20,42,2256.7715,2256.7715,186.1065686,5.226319459,2.269761702
21041,21042,MWROW5-20,48,2471.662178,2471.662178,194.2012967,5.268895233,2.288252125
21042,21043,MWROW5-20,32,2500.00167,2500.00167,127.9999145,4.852029596,2.10720968
21043,21044,MWROW5-20,22,2499.995043,2499.995043,88.00017449,4.477338797,1.944483533
21044,21045,MWROW5-20,38,2499.997583,2499.997583,152.000147,5.023881488,2.181844008
21045,21046,MWROW5-20,36,2500.002812,2500.002812,143.999838,4.969812175,2.158362004
21046,21047,MWROW5-20,50,2500.001451,2500.001451,199.9998839,5.298316786,2.301029744
21047,21048,MWROW5-20,44,2500.001074,2500.001074,175.9999244,5.170483565,2.245512481
21048,21049,MWROW5-20,50,2454.867287,2454.867287,203.6769982,5.316535397,2.308941986
21049,21050,MWROW5-20,24,2481.564027,2481.564027,96.71320078,4.571749906,1.985485757
21050,21051,MWROW5-20,44,2500.007973,2500.007973,175.9994387,5.170480806,2.245511283
21051,21052,MWROW5-20,70,2801.439022,2801.439022,249.8715819,5.520947113,2.397716866
21052,21053,MWROW5-20,40,2499.998871,2499.998871,160.0000723,5.075174267,2.204120179
21053,21054,MWROW5-20,40,2500.003683,2500.003683,159.9997643,5.075172342,2.204119343
21054,21055,MWROW5-20,28,2457.397862,2457.397862,113.9416634,4.735686593,2.056682555
21055,21056,MWROW5-20,46,2500.001109,2500.001109,183.9999184,5.214935314,2.26481763
21056,21057,MWROW5-20,38,2500.001431,2500.001431,151.999913,5.023879948,2.181843339
21057,21058,MWROW5-20,16,2499.997867,2499.997867,64.0000546,4.158883937,1.806180345
21058,21059,MWROW5-20,12,2473.396777,2473.396777,48.51627572,3.881899324,1.685887456
21059,21060,MWROW5-20,6,2474.580212,2474.580212,24.24653673,3.188273792,1.384649715
21060,21061,MWROW5-20,24,2499.998568,2499.998568,96.00005499,4.564348764,1.982271482
21061,21062,MWROW5-20,42,2462.155589,2462.155589,170.5822337,5.139217489,2.231933797
21062,21063,MWROW5-20,48,3964.557347,3964.557347,121.0727852,4.796391895,2.083046533
21063,21064,MWROW5-20,20,2499.997442,2499.997442,80.00008186,4.382027658,1.903090431
21064,21065,MWROW5-20,30,5157.48205,5157.48205,58.16791936,4.063333989,1.76468353
21065,21066,MWROW5-20,28,4524.300248,4524.300248,61.88802348,4.125326679,1.791606613
21066,21067,MWROW5-20,30,2459.395246,2459.395246,121.9812068,4.80386699,2.086292926
21067,21068,MWROW5-20,6,2476.386237,2476.386237,24.22885376,3.187544227,1.384332869
21068,21069,MWROW5-20,26,2507.372767,2507.372767,103.6941947,4.641446132,2.015754443
21069,21070,MWROW5-20,38,2500.00285,2500.00285,151.9998267,5.023879381,2.181843093
21070,21071,MWROW5-20,32,2474.459385,2474.459385,129.321177,4.862299054,2.111669648
21071,21072,MWROW5-20,56,2500.000158,2500.000158,223.9999858,5.411645989,2.350247991
21072,21073,MWROW5-20,60,2500.001261,2500.001261,239.9998789,5.480638419,2.380211023
21073,21074,MWROW5-20,52,2500.001411,2500.001411,207.9998826,5.337537515,2.31806309
21074,21075,MWROW5-20,26,2500.003318,2500.003318,103.999862,4.644389572,2.017032763
21075,21076,MWROW5-20,8,2499.999003,2499.999003,32.00001276,3.465736302,1.505150152
21076,21077,MWROW5-20,14,2500,2500,56,4.025351691,1.748188027
21077,21078,MWROW5-20,34,4519.579589,4519.579589,75.22823601,4.320526639,1.876380878
21078,21079,MWROW5-20,18,2372.289905,2372.289905,75.87605529,4.329101158,1.880104744
21079,21080,MWROW5-20,54,4979.952919,4979.952919,108.4347601,4.686148703,2.035168523
21080,21081,MWROW5-20,48,2500.002379,2500.002379,191.9998173,5.25749442,2.283300815
21081,21082,MWROW5-20,40,2500.000159,2500.000159,159.9999898,5.075173752,2.204119955
21082,21083,MWROW5-20,56,2500.001375,2500.001375,223.9998768,5.411645502,2.350247779
21083,21084,MWROW5-20,30,2499.998188,2499.998188,120.000087,4.787492468,2.079181561
21084,21085,MWROW5-20,44,2499.488272,2499.488272,176.036033,5.170688707,2.245601573
21085,21086,MWROW5-20,12,2499.998884,2499.998884,48.00002143,3.871201457,1.681241431
21086,21087,MWROW5-20,16,2500.000182,2500.000182,63.99999534,4.158883011,1.806179942
21087,21088,MWROW5-20,12,2500.007245,2500.007245,47.9998609,3.871198113,1.681239979
21088,21089,MWROW5-20,14,2500.002329,2500.002329,55.99994783,4.025350759,1.748187622
21089,21090,MWROW5-20,20,2500.433244,2500.433244,79.98613859,4.381853352,1.903014731
21090,21091,MWROW5-20,24,2496.463747,2496.463747,96.13598447,4.565763694,1.982885978
21091,21092,MWROW5-20,16,2474.717212,2474.717212,64.65385185,4.169047684,1.810594404
21092,21093,MWROW5-20,38,3883.873485,3883.873485,97.84046815,4.583338276,1.990518522
21093,21094,MWROW5-20,38,2499.999562,2499.999562,152.0000266,5.023880696,2.181843664
21094,21095,MWROW5-20,18,2499.999401,2499.999401,72.00001725,4.276666359,1.8573326
21095,21096,MWROW5-20,26,2500.003796,2500.003796,103.9998421,4.644389381,2.01703268
21096,21097,MWROW5-20,36,2499.99546,2499.99546,144.0002615,4.969815116,2.158363281
21097,21098,MWROW5-20,14,2494.345935,2494.345935,56.12693814,4.027615878,1.749171351
21098,21099,MWROW5-20,38,2499.999342,2499.999342,152.00004,5.023880784,2.181843702
21099,21100,MWROW5-20,44,3377.40073,3377.40073,130.2777003,4.869668328,2.114870084
21100,21101,MWROW5-20,26,2500.004323,2500.004323,103.9998202,4.64438917,2.017032588
21101,21102,MWROW5-20,18,2494.41028,2494.41028,72.16134468,4.27890451,1.858304617
21102,21103,MWROW5-20,24,2472.660956,2472.660956,97.06142665,4.575344042,1.98704667
21103,21104,MWROW5-20,20,2499.996484,2499.996484,80.00011251,4.382028041,1.903090598
21104,21105,MWROW5-20,16,2500.003059,2500.003059,63.99992169,4.15888186,1.806179443
21105,21106,MWROW5-20,44,2484.98821,2484.98821,177.0632143,5.176506812,2.248128344
21106,21107,MWROW5-20,30,2499.999131,2499.999131,120.0000417,4.78749209,2.079181397
21107,21108,MWROW5-20,16,2499.999003,2499.999003,64.00002552,4.158883482,1.806180147
21108,21109,MWROW5-20,12,2499.998915,2499.998915,48.00002083,3.871201445,1.681241426
21109,21110,MWROW5-20,16,2499.995851,2499.995851,64.00010621,4.158884743,1.806180695
21110,21111,MWROW5-20,16,2499.998329,2499.998329,64.00004278,4.158883752,1.806180264
21111,21112,MWROW5-20,12,2499.999432,2499.999432,48.00001091,3.871201238,1.681241336
21112,21113,MWROW5-20,10,2499.999695,2499.999695,40.00000488,3.688879576,1.602060044
21113,21114,MWROW5-20,18,2466.166515,2466.166515,72.98777228,4.290291924,1.863250108
21114,21115,MWROW5-20,22,2500.065213,2500.065213,87.99770456,4.47731073,1.944471344
21115,21116,MWROW5-20,12,2500.739894,2500.739894,47.98579824,3.870905097,1.681112724
21116,21117,MWROW5-20,8,2494.336918,2494.336918,32.07265202,3.468003705,1.506134872
21117,21118,MWROW5-20,12,2499.991324,2499.991324,48.00016658,3.871204481,1.681242745
21118,21119,MWROW5-20,8,2500.002319,2500.002319,31.99997032,3.465734975,1.505149575
21119,21120,MWROW5-20,38,2499.999329,2499.999329,152.0000408,5.023880789,2.181843705
21120,21121,MWROW5-20,18,2500.001318,2500.001318,71.99996204,4.276665592,1.857332267
21121,21122,MWROW5-20,26,2500.000613,2500.000613,103.9999745,4.644390654,2.017033233
21122,21123,MWROW5-20,22,2472.926706,2472.926706,88.96341305,4.488225196,1.949211436
21123,21124,MWROW5-20,18,2490.194629,2490.194629,72.28350664,4.280595979,1.859039213
21124,21125,MWROW5-20,18,2500.002492,2500.002492,71.99992823,4.276665122,1.857332064
21125,21126,MWROW5-20,38,2480.67338,2480.67338,153.1842132,5.031641205,2.18521401
21126,21127,MWROW5-20,64,2499.999558,2499.999558,256.0000453,5.545177621,2.408240042
21127,21128,MWROW5-20,60,2500.002746,2500.002746,239.9997364,5.480637825,2.380210765
21128,21129,MWROW5-20,50,2451.211692,2451.211692,203.9807503,5.318025628,2.309589185
21129,21130,MWROW5-20,68,2499.99812,2499.99812,272.0002045,5.605802818,2.434569231
21130,21131,MWROW5-20,50,2500.00113,2500.00113,199.9999096,5.298316915,2.301029799
21131,21132,MWROW5-20,52,2499.998338,2499.998338,208.0001383,5.337538745,2.318063624
21132,21133,MWROW5-20,46,2500.001236,2500.001236,183.999909,5.214935263,2.264817608
21133,21134,MWROW5-20,30,2470.561479,2470.561479,121.4298865,4.79933703,2.084325589
21134,21135,MWROW5-20,16,2499.999211,2499.999211,64.0000202,4.158883399,1.806180111
21135,21136,MWROW5-20,54,2500.004076,2500.004076,215.9996478,5.375276777,2.334453043
21136,21137,MWROW5-20,34,2478.501861,2478.501861,137.1796428,4.921291328,2.137289668
21137,21138,MWROW5-20,12,2454.756956,2454.756956,48.88467663,3.889463986,1.689172747
21138,21139,MWROW5-20,74,6855.849083,6855.849083,107.9370317,4.681548018,2.033170471
21139,21140,MWROW5-20,8,2378.239884,2378.239884,33.63832242,3.515665965,1.526834329
21140,21141,MWROW5-20,18,2499.999974,2499.999974,72.00000075,4.276666129,1.857332501
21141,21142,MWROW5-20,4,2500.000089,2500.000089,15.99999943,2.772588687,1.204119967
21142,21143,MWROW5-20,14,2470.401931,2470.401931,56.67094016,4.03726156,1.753360418
21143,21144,MWROW5-20,14,2500.000065,2500.000065,55.99999854,4.025351665,1.748188016
21144,21145,MWROW5-20,12,2477.384403,2477.384403,48.43818337,3.880288415,1.685187847
21145,21146,MWROW5-20,24,2482.606458,2482.606458,96.67259151,4.571329924,1.985303361
21146,21147,MWROW5-20,42,3118.517952,3118.517952,134.6793594,4.902896838,2.129301042
21147,21148,MWROW5-20,24,3739.404757,3739.404757,64.18133783,4.16171248,1.807408766
21148,21149,MWROW5-20,28,2776.144621,2776.144621,100.8592989,4.613726465,2.003715945
21149,21150,MWROW5-20,42,2501.019339,2501.019339,167.9315283,5.123556327,2.22513224
21150,21151,MWROW5-20,104,2565.914284,2565.914284,405.3136172,6.004661131,2.607791195
